id,q1_1,q1_2,q1_3,op,q2_1,q2_2,q2_3
870,6,2,5,-,3,9,5
871,7,1,4,-,2,7,4
872,6,2,5,-,3,9,5
873,6,1,4,-,3,6,4
874,8,3,5,-,5,9,5
875,6,2,4,-,3,7,4
876,7,2,4,-,2,7,4
877,7,1,3,-,3,5,3
878,7,1,5,-,4,8,5
879,9,1,3,-,3,5,3
880,8,2,4,-,4,7,4
881,6,1,5,-,3,7,5
882,7,1,3,-,4,5,3
883,5,2,5,-,2,9,5
884,9,3,5,-,3,9,5
885,7,2,5,-,2,9,5
886,9,1,4,-,6,6,4
887,8,2,4,-,2,7,4
888,6,1,5,-,2,8,5
889,7,3,5,-,2,9,5
890,6,3,5,-,3,9,5
891,9,1,4,-,4,7,4
892,7,2,4,-,4,7,4
893,6,3,5,-,3,9,5
894,6,1,5,-,3,9,5
895,6,1,4,-,2,6,4
896,5,1,5,-,2,8,5
897,7,2,4,-,2,7,4
898,5,1,3,-,2,5,3
899,7,3,5,-,2,9,5
900,8,1,4,-,3,6,4
901,8,2,4,-,4,7,4
902,9,1,4,-,6,7,4
903,6,1,3,-,2,5,3
904,9,1,4,-,3,6,4
905,5,1,3,-,2,5,3
906,5,1,5,-,2,8,5
907,8,1,3,-,3,5,3
908,6,1,3,-,2,5,3
909,6,1,3,-,2,5,3
910,7,1,3,-,2,5,3
911,7,1,5,-,3,7,5
912,9,1,3,-,3,5,3
913,5,2,4,-,2,7,4
914,7,1,3,-,2,5,3
915,5,2,4,-,2,7,4
916,8,2,5,-,5,9,5
917,5,1,3,-,2,5,3
918,5,2,4,-,2,7,4
919,5,2,5,-,2,9,5
920,5,3,5,-,2,9,5
921,8,2,4,-,4,7,4
922,8,2,5,-,4,9,5
923,8,1,5,-,4,8,5
924,9,1,3,-,6,5,3
925,8,2,4,-,5,7,4
926,8,1,3,-,2,5,3
927,6,2,4,-,2,7,4
928,6,1,3,-,2,5,3
929,7,1,3,-,2,5,3
930,5,1,5,-,2,9,5
931,9,2,5,-,6,9,5
932,5,1,4,-,2,6,4
933,9,1,4,-,5,6,4
934,6,2,5,-,2,8,5
935,6,2,4,-,2,7,4
936,9,1,5,-,2,7,5
937,8,1,4,-,3,6,4
938,7,1,3,-,3,5,3
939,9,1,3,-,4,5,3
940,8,3,5,-,5,9,5
941,6,1,4,-,3,6,4
942,8,1,3,-,2,5,3
943,8,2,5,-,5,9,5
944,9,1,5,-,5,7,5
945,7,1,4,-,3,6,4
946,9,1,4,-,2,7,4
947,7,2,5,-,4,9,5
948,7,1,5,-,2,9,5
949,9,1,4,-,4,7,4
950,8,3,5,-,3,9,5
951,5,2,4,-,2,7,4
952,6,1,4,-,3,6,4
953,8,1,5,-,2,7,5
954,5,3,5,-,2,9,5
955,7,1,3,-,3,5,3
956,5,2,4,-,2,7,4
957,6,2,4,-,3,7,4
958,9,1,3,-,4,5,3
959,7,3,5,-,2,9,5
960,8,2,4,-,2,7,4
961,9,3,5,-,5,9,5
962,5,2,4,-,2,7,4
963,8,1,4,-,3,6,4
964,8,1,5,-,2,7,5
965,6,3,5,-,3,9,5
966,9,1,3,-,5,5,3
967,8,1,3,-,3,5,3
968,7,3,5,-,2,9,5
969,6,1,4,-,2,7,4
970,6,1,3,-,2,5,3
971,8,2,5,-,2,9,5
972,7,1,3,-,3,5,3
973,6,1,4,-,2,6,4
974,9,1,3,-,5,5,3
975,5,2,5,-,2,8,5
976,8,2,4,-,2,7,4
977,9,1,3,-,4,5,3
978,5,1,3,-,2,5,3
979,6,2,4,-,2,7,4
980,6,1,5,-,3,7,5
981,9,1,3,-,2,5,3
982,7,2,4,-,2,7,4
983,6,2,4,-,2,7,4
984,7,1,3,-,2,5,3
985,7,1,3,-,3,5,3
986,6,1,5,-,3,8,5
987,8,1,3,-,4,5,3
988,6,1,3,-,3,5,3
989,6,1,5,-,2,8,5
990,6,1,3,-,2,5,3
991,6,3,5,-,2,9,5
992,6,2,5,-,2,8,5
993,8,1,5,-,3,7,5
994,7,2,5,-,3,8,5
995,8,1,3,-,4,5,3
996,8,1,3,-,5,5,3
997,6,1,3,-,3,5,3
998,5,3,5,-,2,9,5
999,7,1,4,-,3,7,4
1000,8,2,5,-,2,9,5
1001,5,1,4,-,2,7,4
1002,8,1,4,-,3,6,4
1003,5,3,5,-,2,9,5
1004,9,3,5,-,3,9,5
1005,5,2,4,-,2,7,4
1006,8,1,3,-,4,5,3
1007,6,2,5,-,2,8,5
1008,7,1,4,-,3,7,4
1009,7,1,3,-,2,5,3
1010,5,2,5,-,2,8,5
1011,8,2,4,-,4,7,4
1012,8,2,4,-,2,7,4
1013,7,1,4,-,2,7,4
1014,7,1,3,-,2,5,3
1015,8,3,5,-,3,9,5
1016,9,1,3,-,4,5,3
1017,8,2,4,-,5,7,4
1018,6,1,3,-,2,5,3
1019,6,2,4,-,3,7,4
1020,9,2,5,-,5,9,5
1021,6,2,5,-,2,9,5
1022,5,1,5,-,2,8,5
1023,5,1,3,-,2,5,3
1024,9,2,5,-,4,8,5
1025,8,1,3,-,3,5,3
1026,6,1,3,-,3,5,3
1027,9,1,3,-,5,5,3
1028,9,1,3,-,6,5,3
1029,8,1,4,-,4,6,4
1030,8,1,4,-,4,7,4
1031,9,3,5,-,6,9,5
1032,7,2,4,-,4,7,4
1033,8,1,4,-,4,7,4
1034,9,1,4,-,3,6,4
1035,8,3,5,-,4,9,5
1036,8,2,4,-,2,7,4
1037,5,2,4,-,2,7,4
1038,9,1,3,-,3,5,3
1039,6,3,5,-,2,9,5
1040,5,1,4,-,2,6,4
1041,9,2,4,-,5,7,4
1042,9,1,3,-,5,5,3
1043,7,2,4,-,4,7,4
1044,6,1,3,-,3,5,3
1045,7,2,4,-,3,7,4
1046,6,2,4,-,2,7,4
1047,9,3,5,-,2,9,5
1048,9,3,5,-,6,9,5
1049,8,1,4,-,4,7,4
1050,6,1,4,-,2,6,4
1051,7,1,4,-,2,6,4
1052,7,3,5,-,4,9,5
1053,5,3,5,-,2,9,5
1054,7,1,3,-,3,5,3
1055,8,1,3,-,4,5,3
1056,5,2,5,-,2,9,5
1057,5,3,5,-,2,9,5
1058,8,1,4,-,3,6,4
1059,7,1,5,-,3,9,5
1060,8,1,5,-,3,8,5
1061,9,2,4,-,2,7,4
1062,8,1,3,-,4,5,3
1063,6,1,3,-,3,5,3
1064,9,3,5,-,4,9,5
1065,7,1,3,-,4,5,3
1066,7,2,4,-,2,7,4
1067,5,1,5,-,2,9,5
1068,8,1,4,-,3,6,4
1069,9,3,5,-,4,9,5
1070,6,1,4,-,2,6,4
1071,5,1,3,-,2,5,3
1072,9,1,4,-,3,7,4
1073,8,1,3,-,3,5,3
1074,6,1,3,-,3,5,3
1075,7,2,4,-,2,7,4
1076,7,1,5,-,3,9,5
1077,5,1,5,-,2,8,5
1078,8,1,3,-,2,5,3
1079,6,1,3,-,3,5,3
1080,8,1,3,-,3,5,3
1081,7,1,3,-,4,5,3
1082,9,1,5,-,2,8,5
1083,7,1,3,-,2,5,3
1084,6,1,3,-,2,5,3
1085,7,2,4,-,4,7,4
1086,5,1,4,-,2,6,4
1087,5,1,3,-,2,5,3
1088,7,1,4,-,3,6,4
1089,6,1,4,-,3,7,4
1090,9,1,3,-,5,5,3
1091,5,2,4,-,2,7,4
1092,9,1,5,-,6,9,5
1093,6,3,5,-,2,9,5
1094,9,1,5,-,4,7,5
1095,7,2,5,-,2,9,5
1096,9,3,5,-,6,9,5
1097,6,3,5,-,3,9,5
1098,6,2,4,-,2,7,4
1099,8,2,4,-,5,7,4
1100,9,1,4,-,4,7,4
1101,7,1,3,-,2,5,3
1102,5,2,4,-,2,7,4
1103,8,2,5,-,5,9,5
1104,7,1,3,-,2,5,3
1105,9,1,4,-,6,6,4
1106,9,1,4,-,3,7,4
1107,7,3,5,-,2,9,5
1108,9,2,4,-,6,7,4
1109,6,1,4,-,3,7,4
1110,5,2,4,-,2,7,4
1111,5,1,3,-,2,5,3
1112,7,1,4,-,3,6,4
1113,6,1,5,-,2,7,5
1114,9,1,4,-,2,6,4
1115,9,1,4,-,2,7,4
1116,8,1,4,-,2,7,4
1117,6,1,4,-,3,7,4
1118,8,2,4,-,4,7,4
1119,9,1,3,-,2,5,3
1120,6,1,3,-,3,5,3
1121,5,1,4,-,2,7,4
1122,9,1,3,-,6,5,3
1123,9,1,3,-,4,5,3
1124,5,1,5,-,2,7,5
1125,7,1,5,-,4,8,5
1126,9,3,5,-,6,9,5
1127,7,2,4,-,3,7,4
1128,9,1,3,-,4,5,3
1129,9,1,5,-,6,9,5
1130,8,3,5,-,3,9,5
1131,5,1,3,-,2,5,3
1132,6,1,3,-,3,5,3
1133,7,2,5,-,3,8,5
1134,8,1,5,-,2,7,5
1135,5,1,5,-,2,9,5
1136,8,1,3,-,4,5,3
1137,9,2,5,-,4,8,5
1138,8,2,5,-,3,8,5
1139,7,1,4,-,2,6,4
1140,6,1,4,-,3,6,4
1141,6,1,4,-,3,7,4
1142,8,1,3,-,4,5,3
1143,6,1,5,-,3,8,5
1144,5,2,4,-,2,7,4
1145,5,1,5,-,2,9,5
1146,8,3,5,-,5,9,5
1147,9,2,5,-,2,9,5
1148,7,1,4,-,4,6,4
1149,8,2,4,-,5,7,4
1150,8,2,4,-,5,7,4
1151,6,2,5,-,2,8,5
1152,6,1,4,-,3,7,4
1153,7,3,5,-,2,9,5
1154,8,2,5,-,3,9,5
1155,9,1,3,-,3,5,3
1156,8,2,4,-,3,7,4
1157,9,2,4,-,6,7,4
1158,9,2,4,-,5,7,4
1159,9,2,5,-,4,8,5
1160,6,3,5,-,3,9,5
1161,9,3,5,-,5,9,5
1162,6,1,4,-,3,7,4
1163,8,2,4,-,2,7,4
1164,7,2,4,-,3,7,4
1165,6,2,5,-,3,8,5
1166,7,1,3,-,4,5,3
1167,8,3,5,-,3,9,5
1168,8,1,4,-,3,7,4
1169,8,2,5,-,4,8,5
1170,8,2,4,-,5,7,4
1171,8,2,4,-,4,7,4
1172,6,2,4,-,3,7,4
1173,8,2,4,-,3,7,4
1174,9,2,4,-,3,7,4
1175,7,1,3,-,2,5,3
1176,7,2,4,-,2,7,4
1177,6,2,5,-,3,9,5
1178,5,3,5,-,2,9,5
1179,6,2,4,-,3,7,4
1180,7,1,4,-,2,7,4
1181,6,1,5,-,3,7,5
1182,9,1,4,-,4,7,4
1183,5,1,4,-,2,7,4
1184,9,1,3,-,4,5,3
1185,5,1,4,-,2,7,4
1186,8,2,4,-,4,7,4
1187,8,1,3,-,2,5,3
1188,5,1,3,-,2,5,3
1189,6,3,5,-,3,9,5
1190,7,1,3,-,2,5,3
1191,6,1,3,-,2,5,3
1192,9,1,4,-,6,6,4
1193,8,2,4,-,2,7,4
1194,9,2,4,-,5,7,4
1195,8,3,5,-,3,9,5
1196,6,1,3,-,3,5,3
1197,9,1,3,-,3,5,3
1198,7,1,3,-,2,5,3
1199,8,1,4,-,5,7,4
1200,5,3,5,-,2,9,5
1201,8,1,3,-,5,5,3
1202,8,1,4,-,3,6,4
1203,9,3,5,-,4,9,5
1204,9,1,4,-,4,6,4
1205,6,1,3,-,3,5,3
1206,8,2,5,-,5,9,5
1207,6,1,3,-,2,5,3
1208,7,3,5,-,3,9,5
1209,8,2,4,-,2,7,4
1210,5,1,3,-,2,5,3
1211,9,2,5,-,6,8,5
1212,6,1,5,-,2,9,5
1213,7,2,4,-,4,7,4
1214,7,1,4,-,2,6,4
1215,7,2,4,-,3,7,4
1216,8,3,5,-,5,9,5
1217,8,2,4,-,5,7,4
1218,9,1,3,-,3,5,3
1219,9,3,5,-,2,9,5
1220,8,2,5,-,2,9,5
1221,8,2,4,-,5,7,4
1222,9,1,3,-,2,5,3
1223,9,1,3,-,2,5,3
1224,6,1,3,-,3,5,3
1225,8,2,5,-,2,8,5
1226,5,2,4,-,2,7,4
1227,8,1,3,-,4,5,3
1228,6,1,4,-,3,6,4
1229,6,2,4,-,2,7,4
1230,7,1,4,-,3,7,4
1231,5,1,5,-,2,7,5
1232,6,1,3,-,3,5,3
1233,5,3,5,-,2,9,5
1234,9,2,4,-,4,7,4
1235,5,2,5,-,2,9,5
1236,7,2,5,-,4,9,5
1237,5,2,5,-,2,8,5
1238,6,3,5,-,2,9,5
1239,7,1,3,-,3,5,3
1240,8,1,3,-,2,5,3
1241,7,1,4,-,4,7,4
1242,6,2,4,-,2,7,4
1243,8,3,5,-,2,9,5
1244,8,3,5,-,2,9,5
1245,7,1,3,-,2,5,3
1246,6,1,5,-,2,9,5
1247,7,2,4,-,4,7,4
1248,6,1,3,-,3,5,3
1249,8,1,3,-,4,5,3
1250,8,1,3,-,2,5,3
1251,9,1,5,-,6,9,5
1252,6,2,4,-,2,7,4
1253,9,3,5,-,4,9,5
1254,8,3,5,-,2,9,5
1255,9,1,4,-,5,6,4
1256,9,1,3,-,5,5,3
1257,9,1,5,-,3,9,5
1258,8,2,5,-,4,8,5
1259,6,3,5,-,3,9,5
1260,9,1,4,-,4,6,4
1261,9,1,5,-,2,9,5
1262,5,2,4,-,2,7,4
1263,6,2,5,-,3,9,5
1264,7,3,5,-,4,9,5
1265,5,1,3,-,2,5,3
1266,5,1,4,-,2,6,4
1267,7,3,5,-,3,9,5
1268,7,1,4,-,3,6,4
1269,6,2,4,-,3,7,4
1270,9,1,5,-,5,9,5
1271,6,2,5,-,2,8,5
1272,7,1,4,-,2,6,4
1273,8,1,3,-,2,5,3
1274,9,1,5,-,4,8,5
1275,7,3,5,-,4,9,5
1276,9,1,4,-,2,7,4
1277,5,1,4,-,2,7,4
1278,9,1,4,-,5,6,4
1279,7,2,4,-,3,7,4
1280,6,1,5,-,3,9,5
1281,9,2,4,-,6,7,4
1282,6,1,5,-,3,9,5
1283,9,2,4,-,3,7,4
1284,8,1,3,-,5,5,3
1285,9,1,4,-,6,7,4
1286,6,2,4,-,2,7,4
1287,6,1,3,-,2,5,3
1288,8,1,5,-,5,9,5
1289,9,1,4,-,4,6,4
1290,7,1,4,-,2,6,4
1291,9,3,5,-,3,9,5
1292,6,3,5,-,3,9,5
1293,7,3,5,-,3,9,5
1294,9,1,3,-,5,5,3
1295,8,1,3,-,4,5,3
1296,8,1,5,-,5,8,5
1297,7,1,4,-,3,7,4
1298,5,2,4,-,2,7,4
1299,9,1,5,-,3,9,5
1300,9,1,5,-,2,9,5
1301,8,2,4,-,3,7,4
1302,8,2,4,-,5,7,4
1303,5,2,5,-,2,9,5
1304,6,1,3,-,3,5,3
1305,9,1,3,-,3,5,3
1306,9,2,4,-,5,7,4
1307,5,1,3,-,2,5,3
1308,7,3,5,-,2,9,5
1309,5,1,3,-,2,5,3
1310,7,1,3,-,3,5,3
1311,8,1,5,-,3,9,5
1312,5,3,5,-,2,9,5
1313,8,1,5,-,3,8,5
1314,9,2,5,-,5,8,5
1315,6,2,5,-,3,8,5
1316,6,2,5,-,2,9,5
1317,9,3,5,-,3,9,5
1318,6,1,4,-,2,7,4
1319,7,3,5,-,4,9,5
1320,6,2,4,-,3,7,4
1321,9,1,3,-,4,5,3
1322,6,3,5,-,3,9,5
1323,6,1,4,-,2,6,4
1324,7,2,4,-,3,7,4
1325,8,1,3,-,4,5,3
1326,8,2,4,-,3,7,4
1327,9,3,5,-,2,9,5
1328,5,1,5,-,2,7,5
1329,8,1,3,-,2,5,3
1330,6,1,5,-,2,9,5
1331,9,3,5,-,5,9,5
1332,7,1,3,-,4,5,3
1333,7,1,4,-,2,7,4
1334,6,1,4,-,3,7,4
1335,8,1,3,-,5,5,3
1336,8,3,5,-,3,9,5
1337,7,1,4,-,2,6,4
1338,6,1,4,-,3,6,4
1339,8,2,5,-,4,9,5
1340,8,3,5,-,4,9,5
1341,6,1,4,-,3,6,4
1342,9,1,3,-,2,5,3
1343,9,1,3,-,6,5,3
1344,8,1,4,-,2,6,4
1345,5,1,5,-,2,8,5
1346,7,3,5,-,4,9,5
1347,9,2,4,-,2,7,4
1348,6,2,4,-,2,7,4
1349,8,2,5,-,5,8,5
1350,9,1,3,-,4,5,3
1351,5,3,5,-,2,9,5
1352,6,1,5,-,2,7,5
1353,6,1,5,-,2,7,5
1354,8,1,3,-,2,5,3
1355,6,1,3,-,3,5,3
1356,7,3,5,-,2,9,5
1357,7,1,3,-,2,5,3
1358,5,1,5,-,2,9,5
1359,7,2,5,-,2,9,5
1360,9,3,5,-,5,9,5
1361,9,1,3,-,6,5,3
1362,9,1,3,-,5,5,3
1363,5,1,4,-,2,6,4
1364,6,3,5,-,2,9,5
1365,7,2,4,-,2,7,4
1366,9,2,4,-,6,7,4
1367,7,1,3,-,4,5,3
1368,7,1,3,-,3,5,3
1369,5,1,4,-,2,7,4
1370,7,1,4,-,4,7,4
1371,9,1,3,-,6,5,3
1372,6,1,3,-,2,5,3
1373,9,2,5,-,4,8,5
1374,8,1,3,-,2,5,3
1375,6,2,5,-,3,8,5
1376,8,2,4,-,2,7,4
1377,6,1,4,-,3,7,4
1378,9,1,4,-,6,6,4
1379,9,1,4,-,3,6,4
1380,6,3,5,-,3,9,5
1381,6,1,5,-,2,8,5
1382,9,1,3,-,6,5,3
1383,6,1,3,-,2,5,3
1384,6,1,3,-,2,5,3
1385,7,1,3,-,2,5,3
1386,9,1,4,-,4,7,4
1387,5,2,4,-,2,7,4
1388,7,2,5,-,2,9,5
1389,8,2,5,-,4,9,5
1390,8,1,5,-,3,8,5
1391,7,2,4,-,4,7,4
1392,6,2,4,-,3,7,4
1393,6,2,4,-,3,7,4
1394,7,2,5,-,2,9,5
1395,9,2,5,-,5,8,5
1396,6,1,4,-,2,7,4
1397,5,3,5,-,2,9,5
1398,8,3,5,-,2,9,5
1399,7,2,5,-,2,8,5
1400,8,1,5,-,3,8,5
1401,9,1,3,-,6,5,3
1402,9,2,4,-,5,7,4
1403,8,1,4,-,3,7,4
1404,9,2,5,-,4,9,5
1405,8,1,5,-,4,7,5
1406,8,1,4,-,2,7,4
1407,7,1,5,-,2,8,5
1408,7,2,4,-,2,7,4
1409,8,1,4,-,5,7,4
1410,6,2,5,-,3,8,5
1411,6,1,3,-,2,5,3
1412,5,1,3,-,2,5,3
1413,7,1,4,-,4,6,4
1414,8,1,4,-,4,6,4
1415,5,2,4,-,2,7,4
1416,9,2,5,-,3,8,5
1417,8,1,3,-,4,5,3
1418,9,2,5,-,4,8,5
1419,8,2,4,-,3,7,4
1420,6,1,5,-,3,7,5
1421,8,1,5,-,2,9,5
1422,7,3,5,-,3,9,5
1423,9,2,4,-,5,7,4
1424,9,1,5,-,6,9,5
1425,9,1,3,-,4,5,3
1426,8,2,4,-,4,7,4
1427,6,2,5,-,3,9,5
1428,8,1,3,-,3,5,3
1429,9,1,3,-,6,5,3
1430,5,1,3,-,2,5,3
1431,9,2,5,-,6,9,5
1432,8,3,5,-,5,9,5
1433,9,1,5,-,3,8,5
1434,8,1,3,-,2,5,3
1435,8,2,5,-,3,9,5
1436,9,1,5,-,6,9,5
1437,6,3,5,-,3,9,5
1438,9,1,4,-,6,6,4
1439,9,1,3,-,2,5,3
1440,5,1,4,-,2,6,4
1441,9,1,3,-,5,5,3
1442,9,1,5,-,4,9,5
1443,5,2,4,-,2,7,4
1444,5,1,3,-,2,5,3
1445,7,1,4,-,2,6,4
1446,6,1,3,-,3,5,3
1447,8,2,5,-,3,8,5
1448,6,2,5,-,3,8,5
1449,8,1,3,-,2,5,3
1450,9,1,3,-,6,5,3
1451,8,1,5,-,4,9,5
1452,9,1,4,-,4,6,4
1453,8,3,5,-,3,9,5
1454,7,2,4,-,2,7,4
1455,7,1,3,-,2,5,3
1456,5,3,5,-,2,9,5
1457,8,2,4,-,2,7,4
1458,9,1,3,-,5,5,3
1459,9,1,3,-,6,5,3
1460,6,2,4,-,3,7,4
1461,7,1,3,-,3,5,3
1462,5,2,5,-,2,9,5
1463,8,1,5,-,3,9,5
1464,7,1,3,-,2,5,3
1465,8,1,3,-,5,5,3
1466,7,2,5,-,2,9,5
1467,6,2,4,-,2,7,4
1468,9,1,4,-,4,6,4
1469,9,2,5,-,2,8,5
1470,9,1,5,-,5,7,5
1471,7,1,4,-,2,7,4
1472,8,1,5,-,3,7,5
1473,6,1,4,-,3,7,4
1474,7,1,3,-,4,5,3
1475,8,2,4,-,2,7,4
1476,9,2,5,-,5,9,5
1477,7,1,4,-,3,7,4
1478,9,2,4,-,2,7,4
1479,8,1,5,-,2,7,5
1480,9,1,3,-,3,5,3
1481,6,1,3,-,2,5,3
1482,8,3,5,-,4,9,5
1483,8,1,3,-,5,5,3
1484,8,1,3,-,2,5,3
1485,7,2,5,-,2,9,5
1486,8,1,3,-,4,5,3
1487,9,1,3,-,6,5,3
1488,8,2,4,-,4,7,4
1489,5,1,3,-,2,5,3
1490,6,2,4,-,3,7,4
1491,5,3,5,-,2,9,5
1492,6,1,3,-,3,5,3
1493,8,1,3,-,2,5,3
1494,5,2,5,-,2,8,5
1495,5,1,3,-,2,5,3
1496,7,1,4,-,2,6,4
1497,8,2,5,-,4,8,5
1498,7,3,5,-,2,9,5
1499,7,1,3,-,4,5,3
1500,9,1,4,-,5,6,4
1501,6,1,4,-,2,7,4
1502,6,1,4,-,2,6,4
1503,9,1,3,-,3,5,3
1504,7,1,3,-,4,5,3
1505,9,1,4,-,5,7,4
1506,5,1,4,-,2,7,4
1507,5,1,3,-,2,5,3
1508,5,1,3,-,2,5,3
1509,7,1,4,-,4,7,4
1510,6,1,5,-,2,8,5
1511,5,1,3,-,2,5,3
1512,8,2,4,-,4,7,4
1513,9,1,3,-,3,5,3
1514,8,2,5,-,2,9,5
1515,9,1,5,-,3,7,5
1516,7,3,5,-,4,9,5
1517,8,1,3,-,5,5,3
1518,9,3,5,-,6,9,5
1519,7,3,5,-,2,9,5
1520,9,1,5,-,2,9,5
1521,7,2,4,-,3,7,4
1522,7,3,5,-,3,9,5
1523,8,1,3,-,4,5,3
1524,6,1,4,-,3,6,4
1525,7,1,3,-,4,5,3
1526,9,1,3,-,3,5,3
1527,7,1,3,-,4,5,3
1528,9,2,5,-,4,8,5
1529,6,1,3,-,2,5,3
1530,5,1,4,-,2,6,4
1531,9,1,5,-,5,7,5
1532,8,1,3,-,2,5,3
1533,7,1,3,-,2,5,3
1534,6,2,4,-,3,7,4
1535,7,3,5,-,3,9,5
1536,5,3,5,-,2,9,5
1537,6,2,4,-,2,7,4
1538,7,2,5,-,2,8,5
1539,7,2,4,-,3,7,4
1540,8,1,5,-,4,7,5
1541,9,2,4,-,4,7,4
1542,5,1,3,-,2,5,3
1543,5,1,4,-,2,6,4
1544,9,1,5,-,2,9,5
1545,8,1,3,-,4,5,3
1546,5,2,4,-,2,7,4
1547,5,3,5,-,2,9,5
1548,8,3,5,-,5,9,5
1549,8,1,4,-,2,7,4
1550,6,1,4,-,3,6,4
1551,6,1,3,-,2,5,3
1552,9,2,4,-,4,7,4
1553,6,1,4,-,2,7,4
1554,8,2,4,-,4,7,4
1555,8,1,3,-,5,5,3
1556,7,1,3,-,3,5,3
1557,8,1,3,-,4,5,3
1558,9,1,4,-,5,6,4
1559,5,1,3,-,2,5,3
1560,5,1,3,-,2,5,3
1561,5,3,5,-,2,9,5
1562,8,2,4,-,5,7,4
1563,8,3,5,-,3,9,5
1564,7,2,5,-,3,8,5
1565,6,1,5,-,2,8,5
1566,5,1,5,-,2,7,5
1567,6,2,4,-,2,7,4
1568,7,1,3,-,3,5,3
1569,9,2,4,-,4,7,4
1570,9,2,5,-,6,9,5
1571,5,1,5,-,2,9,5
1572,7,2,4,-,4,7,4
1573,9,1,5,-,6,7,5
1574,6,1,3,-,3,5,3
1575,5,3,5,-,2,9,5
1576,9,1,3,-,2,5,3
1577,9,2,5,-,3,9,5
1578,6,2,5,-,3,9,5
1579,6,1,4,-,3,7,4
1580,7,1,4,-,4,7,4
1581,7,2,4,-,3,7,4
1582,6,1,3,-,3,5,3
1583,9,2,5,-,4,8,5
1584,9,1,4,-,4,7,4
1585,8,1,3,-,5,5,3
1586,8,2,4,-,4,7,4
1587,7,1,3,-,4,5,3
1588,8,2,5,-,5,9,5
1589,6,2,5,-,2,9,5
1590,5,3,5,-,2,9,5
1591,5,2,4,-,2,7,4
1592,8,1,3,-,2,5,3
1593,5,1,3,-,2,5,3
1594,9,2,5,-,4,9,5
1595,9,3,5,-,5,9,5
1596,8,1,4,-,4,7,4
1597,7,1,3,-,4,5,3
1598,9,1,4,-,5,6,4
1599,9,1,3,-,3,5,3
1600,6,3,5,-,2,9,5
1601,6,1,4,-,3,7,4
1602,5,2,5,-,2,8,5
1603,9,2,4,-,6,7,4
1604,8,1,5,-,5,8,5
1605,9,3,5,-,6,9,5
1606,8,1,3,-,2,5,3
1607,6,2,4,-,3,7,4
1608,6,1,4,-,3,7,4
1609,9,2,4,-,6,7,4
1610,6,2,4,-,3,7,4
1611,9,2,4,-,3,7,4
1612,7,1,4,-,4,6,4
1613,9,1,5,-,5,9,5
1614,6,2,5,-,2,8,5
1615,8,1,3,-,5,5,3
1616,7,1,5,-,3,9,5
1617,6,3,5,-,2,9,5
1618,8,2,4,-,3,7,4
1619,8,2,4,-,5,7,4
1620,9,1,3,-,3,5,3
1621,7,1,3,-,3,5,3
1622,5,3,5,-,2,9,5
1623,9,3,5,-,5,9,5
1624,7,1,4,-,3,6,4
1625,6,2,5,-,3,9,5
1626,9,1,4,-,2,6,4
1627,7,1,4,-,4,6,4
1628,6,1,3,-,2,5,3
1629,8,2,5,-,3,9,5
1630,5,3,5,-,2,9,5
1631,5,2,5,-,2,8,5
1632,8,2,4,-,5,7,4
1633,6,1,3,-,2,5,3
1634,9,1,4,-,2,6,4
1635,7,1,3,-,2,5,3
1636,5,1,5,-,2,9,5
1637,8,1,3,-,4,5,3
1638,8,3,5,-,3,9,5
1639,9,1,3,-,3,5,3
1640,6,3,5,-,3,9,5
1641,9,1,3,-,2,5,3
1642,8,2,4,-,4,7,4
1643,7,2,4,-,2,7,4
1644,7,2,4,-,2,7,4
1645,7,1,5,-,2,9,5
1646,6,1,4,-,2,6,4
1647,7,3,5,-,2,9,5
1648,9,2,4,-,4,7,4
1649,8,1,4,-,3,7,4
1650,8,2,4,-,4,7,4
1651,5,1,5,-,2,9,5
1652,9,1,4,-,5,6,4
1653,8,2,5,-,3,9,5
1654,6,2,5,-,2,8,5
1655,5,1,5,-,2,9,5
1656,9,1,3,-,3,5,3
1657,9,3,5,-,3,9,5
1658,7,1,5,-,4,8,5
1659,6,2,4,-,3,7,4
1660,9,3,5,-,3,9,5
1661,8,1,4,-,3,7,4
1662,9,1,3,-,2,5,3
1663,9,1,5,-,5,9,5
1664,8,2,4,-,4,7,4
1665,6,1,4,-,2,6,4
1666,8,1,4,-,2,7,4
1667,6,1,3,-,2,5,3
1668,9,1,4,-,4,7,4
1669,8,1,4,-,2,7,4
1670,7,3,5,-,3,9,5
1671,8,2,5,-,5,8,5
1672,9,1,4,-,5,7,4
1673,9,1,4,-,4,6,4
1674,5,2,5,-,2,8,5
1675,6,2,5,-,2,9,5
1676,7,2,4,-,4,7,4
1677,5,2,4,-,2,7,4
1678,8,2,4,-,2,7,4
1679,6,2,5,-,2,8,5
1680,7,1,3,-,3,5,3
1681,6,1,5,-,2,7,5
1682,9,3,5,-,4,9,5
1683,5,1,4,-,2,6,4
1684,6,3,5,-,2,9,5
1685,5,1,4,-,2,6,4
1686,9,2,4,-,5,7,4
1687,9,1,4,-,5,7,4
1688,9,2,5,-,3,8,5
1689,6,1,4,-,2,6,4
1690,6,1,4,-,3,7,4
1691,9,1,5,-,6,7,5
1692,7,1,4,-,3,6,4
1693,9,1,3,-,5,5,3
1694,9,2,5,-,3,8,5
1695,9,1,3,-,3,5,3
1696,9,2,4,-,5,7,4
1697,8,1,4,-,5,7,4
1698,9,1,3,-,4,5,3
